0;0;0;0;land;false;unknown;0
1;165;168;206;land;false;forest;1
2;204;190;193;land;false;forest;1
3;73;247;228;land;false;plains;1
4;194;240;147;land;false;plains;1
5;249;130;190;land;true;forest;1
6;117;165;252;land;false;plains;1
7;252;246;242;land;false;plains;1
8;213;176;249;land;false;hills;1
9;71;249;197;land;false;mountain;1
10;144;202;214;land;false;plains;1
11;197;149;200;land;false;forest;1
12;216;173;213;land;false;desert;1
13;106;252;243;land;false;forest;1
14;244;227;209;land;false;plains;1
15;37;252;245;land;false;mountain;1
16;244;115;193;land;false;plains;1
17;201;236;208;land;true;desert;1
18;183;244;155;land;false;plains;1
19;227;198;86;land;false;forest;1
20;239;185;149;land;false;plains;1
21;149;248;157;land;false;plains;1
22;212;80;230;land;false;plains;1
23;194;221;98;land;false;mountain;1
24;193;152;249;land;false;forest;1
25;193;98;243;land;false;plains;1
26;171;230;124;land;true;plains;1
27;106;253;224;land;true;forest;1
28;247;179;239;land;false;forest;1
29;188;181;213;land;false;plains;1
30;251;116;151;land;false;forest;1
31;252;211;63;land;false;desert;1
32;212;197;251;land;false;plains;1
33;191;217;249;land;false;hills;1
34;221;169;142;land;true;plains;1
35;243;195;116;land;false;forest;1
36;212;228;81;land;false;plains;1
37;193;218;177;land;false;plains;1
38;234;88;248;land;true;hills;1
39;213;229;63;land;false;desert;1
40;143;244;254;land;false;forest;1
41;250;116;170;land;false;plains;1
42;152;207;150;land;true;mountain;1
43;220;115;192;land;false;forest;1
44;169;247;206;land;false;forest;1
45;38;253;228;land;false;plains;1
46;212;212;217;land;false;plains;1
47;114;253;224;land;false;plains;1
48;235;232;56;land;false;forest;1
49;199;201;167;land;false;desert;1
50;181;235;127;land;false;plains;1
51;190;220;201;land;false;plains;1
52;213;248;130;land;false;desert;1
53;237;100;199;land;false;hills;1
54;180;176;201;land;true;plains;1
55;97;181;237;land;true;plains;1
56;222;217;173;land;false;plains;1
57;200;224;222;land;false;forest;1
58;245;225;188;land;true;plains;1
59;101;253;238;land;false;forest;1
60;147;252;201;land;false;forest;1
61;186;182;227;land;false;forest;1
62;94;224;184;land;false;hills;1
63;163;198;151;land;false;plains;1
64;77;228;246;land;false;hills;1
65;217;159;209;land;false;forest;1
66;196;155;213;land;false;forest;1
67;167;226;126;land;false;plains;1
68;188;140;203;land;false;plains;1
69;248;95;185;land;true;plains;1
70;145;188;239;land;false;forest;1
71;191;205;208;land;false;mountain;1
72;164;121;247;land;false;mountain;1
73;129;211;208;land;false;mountain;1
74;208;120;184;land;false;mountain;1
75;219;157;164;land;false;forest;1
76;214;228;251;land;false;plains;1
77;185;223;106;land;false;jungle;1
78;245;161;213;land;false;plains;1
79;194;173;212;land;true;mountain;1
80;242;207;246;land;false;forest;1
81;236;215;131;land;true;plains;1
82;186;214;132;land;false;hills;1
83;231;136;198;land;true;plains;1
84;120;144;244;land;false;plains;1
85;208;76;232;land;false;forest;1
86;254;241;16;land;true;hills;1
87;201;79;241;land;true;hills;1
88;234;212;209;land;false;plains;1
89;162;167;191;land;false;jungle;1
90;111;169;231;land;false;plains;1
91;240;169;106;land;false;plains;1
92;242;31;235;land;true;plains;1
93;229;166;154;land;true;plains;1
94;156;248;128;land;false;forest;1
95;178;127;211;land;true;marsh;1
96;205;201;187;land;false;forest;1
97;101;250;238;land;false;mountain;1
98;205;224;135;land;false;desert;1
99;254;180;225;land;false;plains;1
100;150;204;209;land;false;plains;1
101;184;102;243;land;false;plains;1
102;223;251;236;land;true;forest;1
103;105;245;225;land;false;desert;1
104;220;230;59;land;false;plains;1
105;160;241;102;land;false;forest;1
106;177;123;239;land;false;forest;1
107;176;97;239;land;true;plains;1
108;172;156;227;land;false;forest;1
109;159;225;203;land;false;plains;1
110;234;90;228;land;true;plains;1
111;197;250;103;land;true;mountain;1
112;139;215;171;land;false;forest;1
113;244;241;191;land;false;jungle;1
114;228;80;253;land;false;forest;1
115;197;211;105;land;false;plains;1
116;251;227;136;land;true;plains;1
117;244;108;228;land;false;desert;1
118;201;186;223;land;false;plains;1
119;69;237;250;land;false;plains;1
120;217;224;94;land;false;plains;1
121;156;247;238;land;false;plains;1
122;230;184;245;land;true;plains;1
123;231;158;254;land;false;desert;1
124;197;96;223;land;true;desert;1
125;209;147;203;land;false;plains;1
126;191;215;133;land;false;plains;1
127;172;219;137;land;false;plains;1
128;194;209;133;land;false;forest;1
129;103;239;216;land;false;forest;1
130;233;173;134;land;false;plains;1
131;128;164;227;land;false;mountain;1
132;165;119;242;land;false;plains;1
133;228;250;166;land;false;plains;1
134;235;235;85;land;false;forest;1
135;220;63;227;land;false;plains;1
136;138;249;254;land;false;plains;1
137;195;253;90;land;false;plains;1
138;254;231;87;land;false;plains;1
139;223;214;109;land;false;plains;1
140;178;238;197;land;false;desert;1
141;224;216;63;land;false;forest;1
142;114;253;254;land;false;plains;1
143;249;97;241;land;false;forest;1
144;158;207;137;land;false;mountain;1
145;236;70;231;land;true;plains;1
146;119;208;214;land;false;desert;1
147;243;218;173;land;true;hills;1
148;241;124;244;land;true;mountain;1
149;211;172;240;land;true;forest;1
150;248;251;59;land;false;forest;1
151;247;59;238;land;false;mountain;1
152;126;226;220;land;false;plains;1
153;155;230;128;land;false;mountain;1
154;180;210;229;land;false;plains;1
155;205;228;230;land;false;plains;1
156;251;241;204;land;true;plains;1
157;193;232;228;land;false;forest;1
158;136;190;178;land;false;plains;1
159;154;210;239;land;false;forest;1
160;201;163;230;land;true;plains;1
161;179;170;170;land;true;plains;1
162;210;166;220;land;false;plains;1
163;150;241;208;land;false;plains;1
164;229;208;211;land;false;forest;1
165;233;158;242;land;false;plains;1
166;221;213;130;land;false;plains;1
167;235;222;121;land;true;plains;1
168;187;209;233;land;false;forest;1
169;84;250;239;land;true;plains;1
170;158;212;211;land;false;mountain;1
171;222;60;252;land;false;forest;1
172;191;149;211;land;false;desert;1
173;119;240;239;land;false;plains;1
174;236;156;233;land;false;forest;1
175;210;230;104;land;false;forest;1
176;217;145;247;land;false;mountain;1
177;173;248;230;land;false;plains;1
178;126;220;175;land;false;plains;1
179;245;197;87;land;true;forest;1
180;237;228;110;land;true;plains;1
181;198;221;154;land;false;plains;1
182;194;245;68;land;false;jungle;1
183;159;192;180;land;true;plains;1
184;239;223;162;land;false;hills;1
185;243;208;86;land;true;plains;1
186;201;189;121;land;false;mountain;1
187;77;245;204;land;false;plains;1
188;249;193;238;land;true;plains;1
189;176;152;227;land;false;plains;1
190;186;238;242;land;true;hills;1
191;203;216;94;land;false;mountain;1
192;206;251;220;land;false;plains;1
193;207;105;229;land;true;plains;1
194;228;189;175;land;false;mountain;1
195;123;186;208;land;false;desert;1
196;193;139;217;land;false;forest;1
197;168;199;226;land;false;plains;1
198;217;171;234;land;true;forest;1
199;191;158;233;land;false;forest;1
200;178;247;148;land;false;mountain;1
201;200;214;180;land;true;plains;1
202;88;195;222;land;false;plains;1
203;142;210;197;land;true;plains;1
204;163;238;172;land;false;forest;1
205;214;225;191;land;false;desert;1
206;208;221;242;land;false;desert;1
207;231;165;173;land;false;plains;1
208;154;208;147;land;false;forest;1
209;150;173;206;land;false;plains;1
210;151;183;232;land;true;plains;1
211;205;238;112;land;false;mountain;1
212;237;97;178;land;false;jungle;1
213;247;107;222;land;false;forest;1
214;121;151;237;land;false;plains;1
215;232;251;51;land;false;forest;1
216;191;202;154;land;false;plains;1
217;163;218;157;land;false;mountain;1
218;122;219;172;land;false;mountain;1
219;184;226;200;land;false;plains;1
220;203;184;151;land;false;plains;1
221;180;241;98;land;false;mountain;1
222;192;166;243;land;false;plains;1
223;193;211;220;land;true;plains;1
224;123;154;231;land;false;plains;1
225;223;215;239;land;false;jungle;1
226;215;57;245;land;false;plains;1
227;155;180;233;land;false;plains;1
228;188;96;246;land;false;forest;1
229;254;247;111;land;false;plains;1
230;227;212;233;land;false;desert;1
231;99;209;219;land;false;plains;1
232;206;57;245;land;false;plains;1
233;167;241;238;land;false;plains;1
234;125;248;175;land;false;plains;1
235;209;228;236;land;true;forest;1
236;175;180;178;land;false;forest;1
237;251;208;55;land;false;desert;1
238;223;238;118;land;false;plains;1
239;252;253;207;land;false;plains;1
240;239;166;101;land;false;plains;1
241;219;240;99;land;false;plains;1
242;227;222;162;land;false;jungle;1
243;69;230;237;land;false;forest;1
244;181;128;202;land;true;plains;1
245;221;74;226;land;false;forest;1
246;29;225;254;land;true;plains;1
247;146;183;195;land;false;plains;1
248;229;250;40;land;false;desert;1
249;242;166;103;land;true;hills;1
250;189;142;175;land;false;plains;1
251;149;141;230;land;false;plains;1
252;132;244;138;land;true;plains;1
253;254;251;222;land;false;forest;1
254;169;226;141;land;false;forest;1
255;165;233;131;land;true;plains;1
256;190;246;248;land;false;mountain;1
257;188;207;193;land;false;desert;1
258;61;243;207;land;false;plains;1
259;196;153;183;land;false;plains;1
260;252;63;191;land;false;plains;1
261;162;213;232;land;false;forest;1
262;169;149;219;land;false;forest;1
263;225;55;249;land;false;plains;1
264;165;105;241;land;false;plains;1
265;246;237;230;land;false;hills;1
266;191;101;247;land;false;forest;1
267;139;222;142;land;false;forest;1
268;166;122;236;land;false;forest;1
269;228;173;139;land;false;plains;1
270;148;181;224;land;false;desert;1
271;247;90;225;land;true;plains;1
272;186;161;238;land;true;forest;1
273;101;237;253;land;false;desert;1
274;201;109;193;land;true;plains;1
275;231;247;135;land;false;hills;1
276;237;54;231;land;false;mountain;1
277;121;224;185;land;false;plains;1
278;241;197;182;land;false;forest;1
279;69;252;195;land;false;plains;1
280;218;188;189;land;false;plains;1
281;232;193;180;land;false;plains;1
282;168;215;143;land;false;hills;1
283;212;135;239;land;false;plains;1
284;170;238;191;land;false;plains;1
285;174;216;154;land;false;plains;1
286;167;235;135;land;false;plains;1
287;242;178;230;land;false;forest;1
288;207;194;176;land;false;forest;1
289;238;125;198;land;false;plains;1
290;183;121;238;land;false;forest;1
291;225;235;254;land;false;forest;1
292;233;80;227;land;false;plains;1
293;138;247;169;land;false;mountain;1
294;231;168;141;land;false;forest;1
295;167;211;210;land;false;forest;1
296;239;216;98;land;false;plains;1
297;186;129;212;land;false;plains;1
298;188;112;251;land;false;forest;1
299;163;229;239;land;false;desert;1
300;139;216;231;land;false;forest;1
301;243;83;220;land;false;desert;1
302;247;176;217;land;false;plains;1
303;192;120;206;land;false;hills;1
304;222;246;111;land;true;plains;1
305;206;234;157;land;false;plains;1
306;197;65;240;land;false;plains;1
307;126;238;216;land;false;plains;1
308;151;181;202;land;false;plains;1
309;229;54;246;land;false;plains;1
310;227;206;180;land;false;plains;1
311;67;220;218;land;false;desert;1
312;144;254;185;land;false;plains;1
313;211;175;245;land;false;plains;1
314;180;233;236;land;true;plains;1
315;186;210;148;land;true;jungle;1
316;224;244;163;land;false;forest;1
317;194;240;227;land;true;mountain;1
318;254;182;143;land;false;plains;1
319;150;194;187;land;false;mountain;1
320;99;238;209;land;true;plains;1
321;182;235;244;land;false;plains;1
322;192;196;170;land;false;forest;1
323;215;227;240;land;true;marsh;1
324;180;230;160;land;false;desert;1
325;234;113;220;land;false;forest;1
326;161;152;208;land;false;plains;1
327;195;239;163;land;false;desert;1
328;190;139;212;land;false;jungle;1
329;214;184;232;land;false;forest;1
330;188;245;195;land;true;plains;1
331;121;249;151;land;false;plains;1
332;174;158;236;land;false;mountain;1
333;199;120;190;land;false;plains;1
334;125;240;146;land;false;plains;1
335;246;166;136;land;false;hills;1
336;231;230;64;land;true;plains;1
337;249;131;163;land;false;plains;1
338;209;224;114;land;false;plains;1
339;231;253;32;land;false;plains;1
340;242;151;108;land;false;forest;1
341;245;246;145;land;false;plains;1
342;228;187;130;land;false;forest;1
343;123;175;250;land;true;plains;1
344;217;178;150;land;false;forest;1
345;148;241;252;land;false;mountain;1
346;184;204;215;land;false;urban;1
347;248;135;178;land;false;plains;1
348;182;111;253;land;false;plains;1
349;136;243;159;land;true;plains;1
350;191;169;221;land;true;plains;1
351;191;168;246;land;true;plains;1
352;184;103;252;land;false;forest;1
353;234;189;135;land;false;forest;1
354;215;126;228;land;false;plains;1
355;244;42;253;land;false;plains;1
356;110;250;199;land;false;forest;1
357;116;158;233;land;true;mountain;1
358;208;166;239;land;false;mountain;1
359;93;238;244;land;false;mountain;1
360;173;211;229;land;false;plains;1
361;62;238;245;land;true;plains;1
362;215;108;208;land;true;plains;1
363;129;246;181;land;false;plains;1
364;111;219;180;land;false;hills;1
365;237;147;165;land;false;mountain;1
366;122;244;158;land;false;forest;1
367;181;167;194;land;false;mountain;1
368;154;235;174;land;false;plains;1
369;194;239;215;land;true;plains;1
370;150;157;208;land;true;plains;1
371;180;204;174;land;false;jungle;1
372;229;84;238;land;false;desert;1
373;142;164;210;land;true;forest;1
374;223;100;210;land;false;desert;1
375;200;191;253;land;false;jungle;1
376;183;128;210;land;false;plains;1
377;126;184;252;land;false;plains;1
378;243;57;252;land;true;plains;1
379;169;236;117;land;false;plains;1
380;241;187;175;land;false;forest;1
381;229;95;246;land;false;plains;1
382;164;241;126;land;false;plains;1
383;170;228;141;land;false;plains;1
384;246;57;225;land;false;plains;1
385;131;165;221;land;true;plains;1
386;82;229;250;land;false;desert;1
387;240;161;248;land;false;plains;1
388;246;138;235;land;false;mountain;1
389;183;136;227;land;false;forest;1
390;238;177;206;land;false;plains;1
391;188;234;103;land;false;mountain;1
392;244;96;174;land;false;plains;1
393;64;233;234;land;true;forest;1
394;169;208;211;land;false;plains;1
395;245;245;253;land;true;forest;1
396;228;48;233;land;false;plains;1
397;201;198;121;land;false;plains;1
398;175;221;208;land;false;plains;1
399;129;168;247;land;false;plains;1
400;112;218;224;land;false;plains;1
401;156;188;177;land;false;plains;1
402;192;239;136;land;false;desert;1
403;161;107;233;land;false;desert;1
404;176;244;146;land;false;plains;1
405;173;148;197;land;false;plains;1
406;28;232;242;land;true;mountain;1
407;214;169;252;land;false;plains;1
408;241;98;237;land;false;plains;1
409;226;143;177;land;false;plains;1
410;224;210;106;land;false;desert;1
411;176;245;237;land;false;desert;1
412;53;201;249;land;false;desert;1
413;169;109;251;land;true;plains;1
414;231;122;149;land;false;forest;1
415;149;216;184;land;false;plains;1
416;229;42;253;land;false;plains;1
417;214;67;247;land;false;mountain;1
418;107;237;241;land;false;forest;1
419;210;173;167;land;false;forest;1
420;245;235;243;land;false;mountain;1
421;238;163;217;land;false;plains;1
422;169;193;181;land;false;plains;1
423;132;233;218;land;false;plains;1
424;176;249;111;land;false;plains;1
425;177;239;151;land;false;plains;1
426;242;202;227;land;false;forest;1
427;194;202;159;land;false;hills;1
428;203;99;250;land;false;forest;1
429;181;191;136;land;false;desert;1
430;195;246;164;land;false;plains;1
431;121;171;236;land;false;forest;1
432;185;146;219;land;false;desert;1
433;219;179;159;land;true;plains;1
434;198;120;254;land;false;forest;1
435;75;184;253;land;false;plains;1
436;120;220;206;land;false;mountain;1
437;135;191;221;land;false;mountain;1
438;233;154;210;land;false;plains;1
439;145;217;202;land;true;plains;1
440;226;220;167;land;false;plains;1
441;195;120;221;land;false;plains;1
442;96;229;184;land;false;plains;1
443;170;171;213;land;false;plains;1
444;231;118;168;land;false;hills;1
445;140;154;230;land;false;forest;1
446;240;202;83;land;false;plains;1
447;234;111;211;land;true;mountain;1
448;188;142;218;land;false;forest;1
449;249;225;226;land;false;desert;1
450;211;192;160;land;false;forest;1
451;183;192;238;land;false;mountain;1
452;250;112;171;land;false;plains;1
453;219;177;221;land;false;desert;1
454;199;154;211;land;true;plains;1
455;128;192;195;land;true;plains;1
456;197;238;253;land;false;plains;1
457;192;180;188;land;false;forest;1
458;150;187;224;land;false;desert;1
459;253;228;81;land;false;desert;1
460;247;118;169;land;false;mountain;1
461;152;220;220;land;false;plains;1
462;111;252;180;land;false;plains;1
463;243;58;227;land;false;plains;1
464;240;243;112;land;false;plains;1
465;173;190;144;land;false;plains;1
466;166;240;243;land;false;plains;1
467;220;178;204;land;false;mountain;1
468;228;115;158;land;false;plains;1
469;171;184;180;land;false;plains;1
470;164;175;249;land;false;desert;1
471;165;216;135;land;false;forest;1
472;180;234;190;land;false;forest;1
473;92;236;227;land;false;plains;1
474;250;219;81;land;false;plains;1
475;225;240;81;land;false;plains;1
476;129;185;221;land;false;plains;1
477;72;243;238;land;true;mountain;1
478;155;229;137;land;false;plains;1
479;153;193;246;land;true;plains;1
480;245;127;209;land;true;plains;1
481;144;196;219;land;false;mountain;1
482;173;176;236;land;false;forest;1
483;233;55;246;land;false;plains;1
484;123;188;201;land;false;forest;1
485;235;250;86;land;false;hills;1
486;198;242;113;land;false;forest;1
487;247;154;235;land;true;mountain;1
488;240;160;155;land;false;plains;1
489;220;197;214;land;false;forest;1
490;236;207;151;land;true;forest;1
491;60;232;235;land;false;mountain;1
492;193;237;130;land;false;forest;1
493;177;246;100;land;false;forest;1
494;236;170;97;land;false;mountain;1
495;191;228;182;land;false;plains;1
496;210;188;162;land;false;plains;1
497;197;101;231;land;false;plains;1
498;245;143;221;land;false;plains;1
499;172;164;206;land;false;desert;1
500;219;180;243;land;true;plains;1
501;193;93;242;land;false;mountain;1
